Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,347.6,349.7,340.9,343.05,343.05,4918946
2019-09-12T00:00,358.4,358.4,346.75,347.55,347.55,5535262
2019-09-11T00:00,361.75,361.95,351.2,355.1,355.1,4810430
2019-09-09T00:00,350.95,357.4,349.55,356.45,356.45,3712496
2019-09-06T00:00,350.2,354.0,345.1,349.25,349.25,6274987
2019-09-05T00:00,345.0,349.35,340.95,347.7,347.7,3264321
2019-09-04T00:00,336.0,347.35,335.1,345.7,345.7,5144579
2019-09-03T00:00,345.5,345.95,335.5,336.85,336.85,4226095
2019-08-30T00:00,345.0,349.6,338.75,346.8,346.8,4765624
2019-08-29T00:00,342.35,349.75,341.15,343.5,343.5,5929198
2019-08-28T00:00,349.5,349.5,340.5,345.8,345.8,5524473
2019-08-27T00:00,362.5,368.2,344.75,348.3,348.3,32201102
2019-08-26T00:00,357.95,362.65,346.9,360.65,360.65,4931663
2019-08-23T00:00,354.0,358.95,350.5,356.4,356.4,4590240
2019-08-22T00:00,355.0,357.2,351.0,352.75,352.75,3113528
2019-08-21T00:00,358.0,360.2,353.15,354.9,354.9,4046902
2019-08-20T00:00,360.5,362.35,357.4,358.05,358.05,5266052
2019-08-19T00:00,363.45,366.25,359.8,361.0,361.0,4521771
2019-08-16T00:00,360.0,365.0,355.0,361.55,361.55,5719722
2019-08-14T00:00,355.0,363.85,347.3,361.2,361.2,7669905
2019-08-13T00:00,361.2,365.0,346.15,351.65,351.65,14028958
2019-08-09T00:00,372.0,373.75,364.15,371.15,371.15,7700362
2019-08-08T00:00,366.0,378.75,365.4,372.15,372.15,16050094
2019-08-07T00:00,368.0,372.95,362.5,366.1,366.1,12524292
2019-08-06T00:00,354.1,375.4,354.1,368.45,368.45,17019717
2019-08-05T00:00,340.1,361.65,339.05,357.7,357.7,15227460
2019-08-02T00:00,332.0,354.95,327.2,343.55,343.55,28059958
2019-08-01T00:00,335.0,338.75,321.15,323.9,323.9,9773900
2019-07-31T00:00,343.2,353.75,332.7,337.6,337.6,10861621
2019-07-30T00:00,337.0,348.3,335.15,345.75,345.75,12722092
2019-07-29T00:00,334.7,336.45,328.1,334.55,334.55,4979396
2019-07-26T00:00,338.0,338.9,328.2,334.9,334.9,4995313
2019-07-25T00:00,335.0,343.45,334.55,339.0,339.0,7460110
