Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,762.4,766.0,753.6,764.1,764.1,518539
2019-09-12T00:00,762.8,767.9,754.75,759.05,759.05,880238
2019-09-11T00:00,767.0,769.0,756.0,759.55,759.55,1101660
2019-09-09T00:00,772.0,778.65,764.5,766.7,766.7,929898
2019-09-06T00:00,769.2,774.65,757.0,773.0,773.0,1349319
2019-09-05T00:00,745.85,769.9,741.0,765.35,765.35,2637041
2019-09-04T00:00,738.0,744.8,728.3,741.95,741.95,1105451
2019-09-03T00:00,735.0,746.0,730.25,735.5,735.5,893057
2019-08-30T00:00,735.9,744.55,720.05,741.0,741.0,1509463
2019-08-29T00:00,739.0,740.45,728.55,735.05,735.05,775980
2019-08-28T00:00,742.0,751.3,725.25,732.1,732.1,823769
2019-08-27T00:00,750.95,755.9,735.85,738.85,738.85,1040863
2019-08-26T00:00,745.0,757.8,735.0,747.2,747.2,1501240
2019-08-23T00:00,736.0,745.0,711.55,738.65,738.65,1197914
2019-08-22T00:00,735.3,746.0,730.55,737.35,737.35,1029795
2019-08-21T00:00,739.0,741.5,730.85,735.2,735.2,935198
2019-08-20T00:00,736.55,742.25,728.25,736.15,736.15,923789
2019-08-19T00:00,729.3,749.4,727.5,732.0,732.0,1153038
2019-08-16T00:00,734.0,734.6,722.25,729.3,729.3,1076059
2019-08-14T00:00,747.0,749.8,722.05,734.3,734.3,1745944
2019-08-13T00:00,758.0,762.0,746.0,748.25,748.25,1188441
2019-08-09T00:00,769.6,771.9,755.05,758.7,758.7,1615690
2019-08-08T00:00,785.8,791.4,750.4,760.95,760.95,3240635
2019-08-07T00:00,750.6,786.4,748.05,781.9,781.9,3018916
2019-08-06T00:00,756.0,771.0,742.5,750.85,750.85,1258835
2019-08-05T00:00,760.4,771.15,741.1,756.7,756.7,1237328
2019-08-02T00:00,756.55,775.7,749.1,767.3,767.3,1160643
2019-08-01T00:00,764.0,773.0,746.65,759.05,759.05,1016301
2019-07-31T00:00,753.9,772.45,751.0,764.8,764.8,1314423
2019-07-30T00:00,763.1,795.0,748.05,752.6,752.6,3265104
2019-07-29T00:00,772.0,775.55,753.0,762.25,762.25,1032123
2019-07-26T00:00,770.0,780.0,761.0,777.3,772.3,1097292
2019-07-25T00:00,741.8,777.7,736.55,773.05,768.0773,2578623
2019-07-24T00:00,756.45,757.8,733.55,738.1,733.3521,970269
2019-07-23T00:00,760.0,765.9,751.2,756.45,751.5841,1286784
2019-07-22T00:00,743.55,765.6,741.3,756.5,751.6338,781442
2019-07-19T00:00,758.0,763.0,742.15,747.35,742.5426,796473
2019-07-18T00:00,772.4,775.0,752.7,756.15,751.2861,687673
2019-07-17T00:00,779.95,782.65,768.0,771.95,766.9844,783581
2019-07-16T00:00,763.95,782.0,760.6,779.55,774.5355,1130950
2019-07-15T00:00,765.0,767.95,750.5,765.0,760.0791,861865
2019-07-12T00:00,757.0,764.7,752.0,761.75,756.85,1166462
2019-07-11T00:00,765.0,769.3,747.4,753.65,748.8021,1589107
2019-07-10T00:00,755.25,762.0,748.0,760.15,755.2603,1594455
2019-07-09T00:00,732.9,753.95,730.3,751.05,746.2188,985434
2019-07-08T00:00,725.0,740.65,725.0,734.1,729.3779,964123
2019-07-05T00:00,754.5,762.5,733.3,735.7,730.9676,764023
2019-07-04T00:00,754.7,759.75,748.15,754.35,749.4976,1594101
2019-07-03T00:00,764.0,764.75,746.95,752.7,747.8582,1312925
2019-07-02T00:00,773.0,776.0,754.65,761.0,756.1049,981115
2019-07-01T00:00,758.0,774.0,758.0,772.15,767.1832,1233570
2019-06-28T00:00,770.0,790.0,751.05,754.75,749.895,3642873
2019-06-27T00:00,767.25,774.75,754.15,765.7,760.7746,2342429
2019-06-26T00:00,754.0,773.55,750.95,768.7,763.7553,2059502
2019-06-25T00:00,731.0,758.0,730.55,754.45,749.597,2389911
2019-06-24T00:00,731.0,742.5,725.0,732.8,728.0862,2572927
2019-06-21T00:00,715.0,726.5,707.8,712.8,708.2149,1844959
2019-06-20T00:00,705.0,715.5,702.9,713.95,709.3575,1044962
2019-06-19T00:00,710.9,712.0,697.2,703.8,699.2728,1393451
2019-06-18T00:00,708.7,714.0,705.1,709.0,704.4393,976987
2019-06-17T00:00,720.0,720.0,705.0,706.95,702.4025,1427590
2019-06-14T00:00,723.0,725.9,710.0,723.2,718.548,1364037
2019-06-13T00:00,725.0,729.5,705.05,720.8,716.1634,1483612
2019-06-12T00:00,728.0,730.0,722.15,726.3,721.6281,914347
2019-06-11T00:00,729.9,730.9,722.0,728.6,723.9132,921515
2019-06-10T00:00,730.1,734.5,721.8,727.55,722.87,1022190
2019-06-07T00:00,728.0,737.0,713.05,730.2,725.503,1378460
2019-06-06T00:00,747.85,751.0,730.0,732.3,727.5894,1094898
2019-06-04T00:00,746.7,755.0,738.3,740.1,735.3392,811822
2019-06-03T00:00,748.4,749.65,741.2,745.25,740.4562,987180
2019-05-31T00:00,746.5,749.0,737.55,745.55,740.7542,1198282
2019-05-30T00:00,735.0,745.8,734.0,744.0,739.2142,1478014
2019-05-29T00:00,741.0,748.95,730.0,732.55,727.8378,2456808
2019-05-28T00:00,749.0,754.65,742.05,743.7,738.9161,1658011
2019-05-27T00:00,742.55,755.9,720.0,743.3,738.5187,3299637
2019-05-24T00:00,747.0,766.15,747.0,763.3,758.39,762430
2019-05-23T00:00,763.55,768.0,747.0,749.95,745.1259,1332580
2019-05-22T00:00,748.0,760.95,741.65,757.2,752.3293,1557588
2019-05-21T00:00,756.0,776.5,745.0,747.4,742.5923,1976172
2019-05-20T00:00,770.0,770.8,746.05,759.55,754.6642,1925792
2019-05-17T00:00,771.0,773.0,746.3,753.15,748.3054,2931867
2019-05-16T00:00,766.05,788.75,736.4,782.6,777.5659,10072198
2019-05-15T00:00,810.0,819.45,768.2,782.15,777.1188,4169535
2019-05-14T00:00,796.5,817.75,794.5,810.4,805.1871,1569711
2019-05-13T00:00,833.0,835.0,783.1,800.25,795.1024,1594702
2019-05-10T00:00,867.0,867.0,831.45,835.9,830.5231,1590833
2019-05-09T00:00,847.0,868.0,835.0,865.0,859.4359,1349553
2019-05-08T00:00,850.0,858.8,844.0,850.95,845.4763,926036
2019-05-07T00:00,869.0,870.8,851.55,854.7,849.2021,793964
2019-05-06T00:00,852.05,870.45,852.05,867.45,861.8701,849572
2019-05-03T00:00,880.0,880.8,864.8,870.8,865.1985,848496
2019-05-02T00:00,870.0,884.0,867.0,877.2,871.5574,936068
2019-04-30T00:00,868.35,875.15,863.0,872.05,866.4405,884555
2019-04-26T00:00,869.2,881.35,861.25,868.35,862.7643,1756524
2019-04-25T00:00,860.0,874.9,853.1,869.2,863.6088,2087687
2019-04-24T00:00,838.5,867.6,835.0,864.25,858.6907,2961143
2019-04-23T00:00,836.0,871.0,836.0,867.6,862.0191,4467214
2019-04-22T00:00,831.6,837.9,826.85,831.65,826.3004,1088049
2019-04-18T00:00,833.0,837.6,820.95,835.8,830.4237,1120493
2019-04-16T00:00,834.1,844.5,826.4,832.95,827.592,1338479
