Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,0.0,658.1,644.3,648.55,648.55,228484
2019-09-12T00:00,658.0,666.0,650.5,656.65,656.65,365702
2019-09-11T00:00,641.3,659.7,641.3,657.4,657.4,537132
2019-09-09T00:00,626.0,642.95,622.45,639.55,639.55,675194
2019-09-06T00:00,618.0,628.1,618.0,625.55,625.55,265460
2019-09-05T00:00,622.0,629.0,616.6,621.4,621.4,298446
2019-09-04T00:00,620.0,625.2,610.0,622.7,622.7,329620
2019-09-03T00:00,619.0,626.5,597.4,619.8,619.8,967750
2019-08-30T00:00,609.1,623.0,607.15,620.2,620.2,399739
2019-08-29T00:00,612.75,614.4,580.0,609.25,609.25,1092223
2019-08-28T00:00,625.8,625.8,607.0,612.6,612.6,273656
2019-08-27T00:00,618.5,629.55,618.5,622.7,622.7,243887
2019-08-26T00:00,623.0,627.0,611.6,619.0,619.0,276343
2019-08-23T00:00,602.2,619.2,591.0,616.6,616.6,464658
2019-08-22T00:00,610.1,610.7,590.15,602.8,602.8,606537
2019-08-21T00:00,622.75,623.95,609.05,612.7,612.7,208873
2019-08-20T00:00,626.05,626.5,612.9,619.8,619.8,354204
2019-08-19T00:00,618.1,630.35,618.1,624.4,624.4,444193
2019-08-16T00:00,625.1,631.55,612.0,618.1,618.1,485295
2019-08-14T00:00,622.5,636.3,620.0,628.4,628.4,352421
2019-08-13T00:00,626.0,646.3,617.55,627.1,627.1,750881
2019-08-09T00:00,647.6,656.45,621.65,627.5,627.5,1143011
2019-08-08T00:00,654.0,657.45,642.2,645.1,645.1,797878
2019-08-07T00:00,649.8,665.0,641.4,644.65,644.65,653959
2019-08-06T00:00,636.0,667.15,636.0,646.6,646.6,795867
2019-08-05T00:00,656.95,656.95,637.4,646.3,646.3,493637
2019-08-02T00:00,657.3,667.45,654.15,656.95,656.95,630800
2019-08-01T00:00,679.4,689.55,658.5,665.6,665.6,1827494
2019-07-31T00:00,645.0,681.1,644.0,675.8,675.8,1846356
2019-07-30T00:00,647.65,656.05,645.35,650.5,650.5,435984
2019-07-29T00:00,651.7,657.85,644.0,649.95,649.95,879648
2019-07-26T00:00,636.5,655.0,635.25,651.0,651.0,869534
2019-07-25T00:00,629.5,641.5,626.85,635.95,635.95,330436
2019-07-24T00:00,622.0,642.75,620.55,633.5,633.5,950507
2019-07-23T00:00,622.0,632.0,615.0,628.0,628.0,619659
2019-07-22T00:00,632.0,632.0,610.55,621.0,621.0,1918000
2019-07-19T00:00,640.0,640.0,605.05,610.65,610.65,1537746
2019-07-18T00:00,653.0,653.0,636.15,640.6,640.6,251173
2019-07-17T00:00,640.0,654.0,635.1,650.7,650.7,573838
2019-07-16T00:00,643.0,647.0,623.6,641.5,641.5,878682
2019-07-15T00:00,650.0,650.5,639.3,643.65,643.65,1085859
2019-07-12T00:00,650.0,664.8,648.2,651.05,651.05,641637
2019-07-11T00:00,642.4,652.15,642.4,650.0,650.0,331582
2019-07-10T00:00,640.0,651.4,638.15,647.55,642.47,569964
2019-07-09T00:00,633.2,648.65,627.3,644.95,639.8904,372955
2019-07-08T00:00,633.35,640.8,632.0,636.1,631.1098,656159
2019-07-05T00:00,654.2,656.15,641.75,644.4,639.3447,1201333
2019-07-04T00:00,635.0,652.5,634.0,648.2,643.1149,730879
2019-07-03T00:00,625.0,636.0,625.0,631.25,626.2979,321457
