Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,0.0,925.2,896.5,921.35,921.35,615959
2019-09-12T00:00,882.05,909.5,878.1,901.7,901.7,640014
2019-09-11T00:00,860.0,886.5,860.0,881.05,881.05,662709
2019-09-09T00:00,847.0,862.65,844.0,860.35,860.35,242874
2019-09-06T00:00,848.85,854.8,843.35,850.35,850.35,255641
2019-09-05T00:00,842.05,851.7,834.2,844.65,844.65,357095
2019-09-04T00:00,827.0,845.4,808.75,840.95,840.95,928386
2019-09-03T00:00,849.0,849.0,825.3,829.55,829.55,528136
2019-08-30T00:00,843.0,859.0,840.15,851.55,851.55,479224
2019-08-29T00:00,841.0,855.75,837.2,840.15,840.15,291229
2019-08-28T00:00,855.45,861.2,839.0,847.2,847.2,498864
2019-08-27T00:00,852.0,869.75,846.75,851.95,851.95,584479
2019-08-26T00:00,837.9,848.6,810.95,843.5,843.5,595920
2019-08-23T00:00,805.0,836.95,801.05,826.7,826.7,492579
2019-08-22T00:00,831.0,836.2,805.0,811.8,811.8,724509
2019-08-21T00:00,860.0,865.45,830.1,835.35,835.35,908360
2019-08-20T00:00,901.4,901.4,861.35,865.8,865.8,630661
2019-08-19T00:00,908.0,918.0,893.25,898.6,898.6,690193
2019-08-16T00:00,894.9,910.5,873.0,906.2,906.2,656244
2019-08-14T00:00,882.05,904.7,882.05,898.1,898.1,628866
2019-08-13T00:00,907.3,907.3,871.05,880.0,880.0,468574
2019-08-09T00:00,900.0,922.0,897.25,909.3,909.3,496629
2019-08-08T00:00,887.0,905.0,870.6,889.15,889.15,499544
2019-08-07T00:00,884.5,911.6,881.3,884.05,884.05,604506
2019-08-06T00:00,862.25,894.1,862.05,889.9,889.9,643730
2019-08-05T00:00,872.0,875.0,842.0,865.9,865.9,628866
2019-08-02T00:00,874.9,894.0,859.25,875.65,875.65,458582
2019-08-01T00:00,885.1,896.15,869.2,878.9,878.9,530531
2019-07-31T00:00,870.5,899.0,856.15,891.4,891.4,577252
2019-07-30T00:00,884.0,897.95,867.0,875.6,875.6,685623
2019-07-29T00:00,915.0,921.9,880.25,884.15,884.15,600299
2019-07-26T00:00,894.0,916.55,887.45,912.9,912.9,364238
