Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,500.9,519.0,500.0,516.1,516.1,1327110
2019-09-12T00:00,495.95,503.8,492.5,498.45,498.45,307401
2019-09-11T00:00,497.0,512.0,489.0,491.85,491.85,1166796
2019-09-09T00:00,489.7,497.95,477.65,495.5,495.5,389094
2019-09-06T00:00,486.8,491.7,480.1,489.4,489.4,345569
2019-09-05T00:00,456.7,488.9,455.0,484.4,484.4,911797
2019-09-04T00:00,460.55,462.0,443.0,456.7,456.7,638737
2019-09-03T00:00,470.9,472.8,460.5,463.55,463.55,154985
2019-08-30T00:00,469.95,483.65,469.95,474.1,474.1,374319
2019-08-29T00:00,470.0,474.35,464.35,469.95,469.95,211043
2019-08-28T00:00,481.55,487.7,468.1,472.05,472.05,437546
2019-08-27T00:00,489.0,499.8,480.05,481.2,481.2,600763
2019-08-26T00:00,468.0,494.0,466.05,488.05,488.05,472704
2019-08-23T00:00,469.0,470.55,461.75,466.3,466.3,386382
2019-08-22T00:00,476.0,479.05,467.0,471.9,471.9,156339
2019-08-21T00:00,489.4,492.0,475.0,479.35,479.35,250220
2019-08-20T00:00,500.0,500.0,482.4,488.7,488.7,376546
2019-08-19T00:00,483.85,505.0,482.65,500.05,500.05,525806
2019-08-16T00:00,483.75,487.0,473.35,481.75,481.75,340158
2019-08-14T00:00,471.85,486.7,468.5,484.45,481.45,308685
2019-08-13T00:00,474.5,480.8,461.55,471.2,468.2821,170760
2019-08-09T00:00,478.0,485.25,471.75,476.85,473.8971,199008
2019-08-08T00:00,481.05,484.6,468.2,478.6,475.6362,366986
2019-08-07T00:00,470.65,492.2,470.15,478.65,475.6859,1060954
2019-08-06T00:00,456.9,472.45,451.05,469.6,466.692,452348
2019-08-05T00:00,465.0,466.75,453.3,456.5,453.6731,318573
2019-08-02T00:00,465.85,469.75,459.5,467.5,464.605,328113
2019-08-01T00:00,469.7,474.85,459.15,466.1,463.2137,268640
2019-07-31T00:00,465.0,476.95,450.0,474.0,471.0647,336378
2019-07-30T00:00,477.0,481.0,466.6,467.95,465.0522,385294
2019-07-29T00:00,479.75,484.0,467.4,476.75,473.7977,522284
2019-07-26T00:00,480.0,483.55,464.5,479.75,476.7791,761824
2019-07-25T00:00,468.3,484.0,451.25,476.1,473.1517,1312117
2019-07-24T00:00,511.5,511.5,460.5,468.3,465.4,3880658
2019-07-23T00:00,520.0,522.3,500.0,510.6,507.4381,2562768
2019-07-22T00:00,522.5,539.0,517.0,522.55,519.3141,813336
2019-07-19T00:00,536.9,539.8,522.6,529.05,525.7738,1153434
2019-07-18T00:00,550.0,555.15,529.65,536.95,533.6249,1181322
2019-07-17T00:00,573.05,582.9,552.0,556.9,553.4514,1190691
2019-07-16T00:00,562.15,573.0,554.0,571.05,567.5137,481842
2019-07-15T00:00,568.8,571.95,556.1,559.1,555.6377,258257
2019-07-12T00:00,559.8,573.4,559.2,566.0,562.495,401960
2019-07-11T00:00,557.7,562.5,548.7,559.85,556.3831,368663
2019-07-10T00:00,566.0,572.05,554.35,555.8,552.3582,184207
2019-07-09T00:00,562.0,568.9,555.2,566.25,562.7435,296269
2019-07-08T00:00,560.55,569.6,551.2,561.1,557.6253,415459
2019-07-05T00:00,585.0,595.75,558.45,561.55,558.0726,1174750
2019-07-04T00:00,577.5,587.0,576.3,584.35,580.7313,266722
2019-07-03T00:00,589.9,592.9,574.55,576.95,573.3772,416186
2019-07-02T00:00,581.5,599.6,572.85,588.5,584.8557,890860
2019-07-01T00:00,585.95,586.75,577.0,578.65,575.0667,126540
2019-06-28T00:00,585.0,592.85,579.0,581.85,578.2468,202470
2019-06-27T00:00,585.3,591.0,577.15,583.85,580.2344,224750
2019-06-26T00:00,574.9,589.0,574.5,581.6,577.9984,519145
2019-06-25T00:00,575.8,577.65,563.05,574.8,571.2405,221851
2019-06-24T00:00,563.0,575.85,559.1,574.1,570.5448,495492
2019-06-21T00:00,600.0,600.0,560.9,563.0,559.5136,1101440
2019-06-20T00:00,577.4,599.0,576.85,595.5,591.8123,330006
2019-06-19T00:00,583.0,585.0,568.25,576.85,573.2778,338545
2019-06-18T00:00,586.05,593.0,576.05,579.25,575.663,373006
