Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,36.15,37.0,34.75,36.45,36.45,23851270
2019-09-12T00:00,36.1,38.25,35.8,35.95,35.95,25591254
2019-09-11T00:00,35.95,37.9,35.2,35.9,35.9,26447181
2019-09-09T00:00,35.25,36.7,35.0,36.0,36.0,15450590
2019-09-06T00:00,35.0,35.7,34.5,35.25,35.25,17327134
2019-09-05T00:00,34.0,35.65,33.25,35.1,35.1,24267202
2019-09-04T00:00,33.8,34.9,33.35,34.2,34.2,14396400
2019-09-03T00:00,34.05,35.9,33.1,34.0,34.0,15453856
2019-08-30T00:00,34.45,35.2,33.25,34.9,34.9,16401970
2019-08-29T00:00,34.1,34.9,32.35,34.3,34.3,16415503
2019-08-28T00:00,36.1,36.7,33.8,34.65,34.65,17592040
2019-08-27T00:00,36.4,38.6,35.5,36.2,36.2,28526965
2019-08-26T00:00,35.65,38.2,32.5,36.4,36.4,39723935
2019-08-23T00:00,30.9,36.45,30.1,34.75,34.75,42769809
2019-08-22T00:00,41.0,41.0,30.35,32.05,32.05,44603986
2019-08-21T00:00,42.05,43.5,39.5,40.0,40.0,20033911
2019-08-20T00:00,45.0,45.8,41.5,42.5,42.5,19149937
2019-08-19T00:00,48.3,48.6,45.4,45.75,45.75,18612605
2019-08-16T00:00,50.8,52.5,47.75,48.3,48.3,37132637
2019-08-14T00:00,47.9,48.3,45.4,46.85,46.85,18284353
2019-08-13T00:00,49.05,51.15,44.85,45.95,45.95,20214744
2019-08-09T00:00,50.4,50.85,47.1,48.75,48.75,15845157
2019-08-08T00:00,49.9,50.4,45.45,48.3,48.3,22826860
2019-08-07T00:00,50.95,53.0,48.55,49.0,49.0,17783363
2019-08-06T00:00,48.0,51.3,47.8,50.6,50.6,15974007
2019-08-05T00:00,49.05,50.25,47.35,48.25,48.25,13236085
2019-08-02T00:00,50.0,51.95,48.85,49.9,49.9,22989654
2019-08-01T00:00,51.8,54.2,49.0,50.3,50.3,29724756
2019-07-31T00:00,49.4,52.95,48.65,52.15,52.15,20662985
2019-07-30T00:00,52.0,53.45,48.6,49.1,49.1,14895960
2019-07-29T00:00,53.9,54.2,50.1,51.8,51.8,18719605
2019-07-26T00:00,50.6,54.5,50.45,54.05,54.05,27191937
2019-07-25T00:00,50.25,54.85,49.65,50.1,50.1,33585633
2019-07-24T00:00,53.25,54.8,49.5,49.9,49.9,25148646
2019-07-23T00:00,51.2,56.8,51.1,52.95,52.95,28111025
2019-07-22T00:00,51.45,52.5,49.5,50.9,50.9,15147222
2019-07-19T00:00,52.8,53.8,49.8,51.15,51.15,20251255
2019-07-18T00:00,53.25,54.7,52.1,52.55,52.55,14182620
2019-07-17T00:00,52.6,56.75,51.5,54.3,54.3,22149028
2019-07-16T00:00,54.1,55.8,51.7,52.25,52.25,17003417
2019-07-15T00:00,58.05,58.8,53.6,54.1,54.1,16205562
2019-07-12T00:00,57.85,60.1,57.05,57.9,57.9,19128615
2019-07-11T00:00,55.15,61.2,54.85,58.8,58.8,28654355
2019-07-10T00:00,58.85,58.9,54.3,56.1,56.1,17554444
2019-07-09T00:00,61.0,61.7,58.3,59.25,59.25,15267676
2019-07-08T00:00,62.0,63.9,60.5,61.0,61.0,16345997
2019-07-05T00:00,65.05,65.5,61.3,62.2,62.2,13541221
2019-07-04T00:00,64.7,66.35,63.55,64.35,64.35,17561531
2019-07-03T00:00,65.1,67.0,63.4,64.6,64.6,23944706
2019-07-02T00:00,64.85,68.65,63.5,65.0,65.0,38691729
2019-07-01T00:00,63.5,66.6,61.15,64.25,64.25,42601458
2019-06-28T00:00,70.0,72.0,65.55,66.1,66.1,42724432
2019-06-27T00:00,70.5,74.8,66.75,70.8,70.8,60386967
2019-06-26T00:00,61.0,75.9,61.0,70.5,70.5,63359154
2019-06-25T00:00,66.85,69.7,63.25,64.45,64.45,29587447
2019-06-24T00:00,67.0,72.25,64.3,69.0,69.0,30896265
2019-06-21T00:00,69.0,73.4,64.0,68.7,68.7,60208354
2019-06-20T00:00,51.65,71.6,49.2,69.15,69.15,93934816
2019-06-19T00:00,59.5,61.7,52.3,54.2,54.2,65000499
2019-06-18T00:00,70.7,73.35,61.8,63.45,63.45,39737122
2019-06-17T00:00,69.5,73.65,68.8,71.85,71.85,31067043
2019-06-14T00:00,84.0,84.0,73.5,75.7,75.7,35354276
2019-06-13T00:00,85.0,86.7,81.7,84.45,84.45,31161266
2019-06-12T00:00,88.0,92.9,86.4,88.1,88.1,38418577
2019-06-11T00:00,90.7,95.6,87.55,93.65,93.65,51629806
2019-06-10T00:00,95.5,98.75,86.6,91.7,91.7,59463907
2019-06-07T00:00,110.45,111.55,97.55,99.95,99.95,36253302
2019-06-06T00:00,121.0,121.1,111.0,111.85,111.85,23742122
2019-06-04T00:00,119.0,126.3,118.3,120.9,120.9,16154393
2019-06-03T00:00,120.9,123.95,118.3,120.75,120.75,16039913
2019-05-31T00:00,130.3,131.0,120.6,121.65,121.65,18745909
