Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,0.0,1570.0,1548.7,1565.95,1565.95,355251
2019-09-12T00:00,1575.0,1579.9,1543.75,1551.95,1551.95,448013
2019-09-11T00:00,1558.0,1574.5,1555.1,1572.2,1572.2,523795
2019-09-09T00:00,1544.55,1564.1,1539.0,1559.85,1559.85,733342
2019-09-06T00:00,1528.1,1544.55,1511.05,1541.35,1541.35,356817
2019-09-05T00:00,1538.2,1544.35,1516.05,1521.95,1521.95,420691
2019-09-04T00:00,1538.75,1547.85,1525.85,1541.0,1541.0,496458
2019-09-03T00:00,1537.95,1554.8,1525.55,1538.75,1538.75,950405
2019-08-30T00:00,1510.3,1550.0,1505.0,1541.85,1541.85,966206
2019-08-29T00:00,1507.0,1515.0,1491.45,1506.5,1506.5,446936
2019-08-28T00:00,1513.95,1521.7,1501.5,1507.7,1507.7,761192
2019-08-27T00:00,1482.25,1515.2,1475.3,1509.1,1509.1,970268
2019-08-26T00:00,1492.05,1495.5,1470.1,1476.25,1476.25,559462
2019-08-23T00:00,1456.2,1486.0,1435.6,1481.6,1481.6,640851
2019-08-22T00:00,1471.5,1475.85,1448.0,1457.15,1457.15,443401
2019-08-21T00:00,1470.1,1488.9,1468.0,1475.9,1475.9,611803
2019-08-20T00:00,1474.15,1484.4,1465.35,1471.7,1471.7,482308
2019-08-19T00:00,1484.8,1493.85,1465.6,1473.55,1473.55,770520
2019-08-16T00:00,1458.0,1479.4,1450.25,1473.55,1473.55,1068862
2019-08-14T00:00,1434.1,1462.0,1429.0,1450.8,1450.8,821325
2019-08-13T00:00,1430.0,1458.0,1420.15,1432.8,1432.8,958382
2019-08-09T00:00,1431.0,1439.1,1407.2,1426.35,1426.35,600539
2019-08-08T00:00,1407.0,1434.95,1396.7,1427.5,1427.5,519327
2019-08-07T00:00,1409.4,1444.0,1387.95,1400.2,1400.2,1435997
2019-08-06T00:00,1362.7,1414.0,1358.05,1405.15,1405.15,1742722
2019-08-05T00:00,1310.0,1381.45,1284.45,1367.7,1367.7,3036993
2019-08-02T00:00,1304.0,1321.15,1282.5,1310.25,1310.25,969338
2019-08-01T00:00,1298.3,1315.95,1292.4,1301.8,1301.8,547149
2019-07-31T00:00,1296.0,1319.0,1263.7,1307.55,1307.55,681325
2019-07-30T00:00,1302.75,1323.7,1290.5,1301.9,1301.9,478549
2019-07-29T00:00,1321.95,1326.15,1298.25,1302.75,1302.75,402717
2019-07-26T00:00,1299.3,1328.6,1292.75,1316.55,1316.55,484288
