Date,Open,High,Low,Close,AdjustedClose,Volume
2019-09-13T00:00,178.0,181.0,175.1,180.6,180.6,1614895
2019-09-12T00:00,179.1,181.6,176.65,177.1,177.1,1331845
2019-09-11T00:00,177.0,180.0,176.2,179.1,179.1,2119204
2019-09-09T00:00,175.6,177.9,174.0,176.7,176.7,1583348
2019-09-06T00:00,175.0,176.7,174.6,175.25,175.25,2010523
2019-09-05T00:00,175.85,175.85,172.85,173.75,173.75,3388610
2019-09-04T00:00,169.25,176.9,168.8,175.9,175.9,3883974
2019-09-03T00:00,170.0,176.5,167.5,170.25,170.25,3516636
2019-08-30T00:00,169.6,172.15,168.5,171.25,171.25,2026816
2019-08-29T00:00,167.55,172.4,167.25,169.6,169.6,2913894
2019-08-28T00:00,172.5,172.95,167.0,168.55,168.55,2366161
2019-08-27T00:00,167.5,173.0,167.5,172.0,172.0,2162552
2019-08-26T00:00,167.05,168.0,164.0,166.45,166.45,1727710
2019-08-23T00:00,161.65,168.3,161.65,165.6,165.6,2414430
2019-08-22T00:00,161.9,165.45,161.25,163.3,163.3,2229324
2019-08-21T00:00,165.2,166.25,160.25,162.45,162.45,3119072
2019-08-20T00:00,163.5,166.0,162.6,165.2,165.2,1816108
2019-08-19T00:00,163.95,165.9,162.5,163.65,163.65,2539598
2019-08-16T00:00,162.0,166.45,161.7,164.25,164.25,4814865
2019-08-14T00:00,158.7,164.0,156.85,162.95,162.95,3230504
2019-08-13T00:00,162.7,165.0,158.0,158.7,158.7,3038805
2019-08-09T00:00,157.8,165.1,157.4,162.65,162.65,5025774
2019-08-08T00:00,152.0,157.8,151.5,157.1,157.1,3426285
2019-08-07T00:00,152.45,154.95,149.4,150.0,150.0,3210045
2019-08-06T00:00,146.0,154.0,146.0,151.7,151.7,2974338
2019-08-05T00:00,148.0,151.85,146.3,147.05,147.05,2208778
2019-08-02T00:00,152.0,152.55,144.05,150.35,150.35,5958824
2019-08-01T00:00,156.5,157.9,151.75,154.15,154.15,2624505
2019-07-31T00:00,149.05,158.35,148.4,157.5,157.5,7616628
2019-07-30T00:00,151.95,154.75,149.0,149.7,149.7,4672764
2019-07-29T00:00,163.9,164.0,153.1,154.35,154.35,4794798
2019-07-26T00:00,162.25,165.5,160.2,164.05,164.05,2768222
2019-07-25T00:00,164.55,165.4,160.7,161.35,161.35,2589689
2019-07-24T00:00,167.5,168.0,162.5,164.55,164.55,3311058
2019-07-23T00:00,173.5,174.0,166.0,167.5,164.25,7116134
2019-07-22T00:00,175.0,175.95,172.6,175.0,168.4175,2605914
2019-07-19T00:00,180.5,180.8,174.25,174.8,168.2251,3277411
2019-07-18T00:00,184.65,186.35,178.4,179.25,172.5077,2057799
2019-07-17T00:00,187.0,189.1,184.05,184.6,177.6564,2612031
2019-07-16T00:00,185.0,188.0,184.4,187.05,180.0143,1638368
2019-07-15T00:00,187.5,187.75,184.1,184.95,177.9933,1468874
2019-07-12T00:00,188.3,189.2,186.3,187.15,180.1105,861265
2019-07-11T00:00,187.95,189.05,184.3,188.1,181.0248,1534438
2019-07-10T00:00,187.05,188.5,185.6,187.0,179.9662,996851
2019-07-09T00:00,186.2,189.5,185.15,186.35,179.3406,1763656
2019-07-08T00:00,193.0,195.3,186.6,187.45,180.3992,2485531
2019-07-05T00:00,200.0,200.8,194.75,195.3,187.954,1509512
2019-07-04T00:00,201.0,201.6,199.0,199.4,191.8998,1112054
2019-07-03T00:00,199.9,202.5,199.0,200.9,193.3433,1156109
2019-07-02T00:00,202.0,202.15,197.25,200.2,192.6697,1643088
2019-07-01T00:00,202.0,204.6,199.8,200.3,192.7659,2895320
2019-06-28T00:00,203.45,204.25,199.15,200.65,193.1027,1125746
2019-06-27T00:00,201.0,204.0,200.2,202.9,195.2681,2785295
2019-06-26T00:00,201.95,203.5,198.7,200.55,193.0065,3406548
2019-06-25T00:00,198.4,205.5,197.1,200.4,192.8621,5981431
2019-06-24T00:00,197.6,200.9,195.3,199.45,191.9479,1829459
2019-06-21T00:00,194.5,200.0,192.4,197.55,190.1193,1872101
2019-06-20T00:00,188.7,196.4,188.2,195.35,188.0021,2061074
2019-06-19T00:00,194.95,195.85,186.8,189.25,182.1315,2901176
2019-06-18T00:00,200.9,201.15,191.85,193.9,186.6066,7041882
2019-06-17T00:00,185.0,202.4,183.9,199.95,192.4291,36924875
2019-06-14T00:00,187.0,188.4,184.0,184.75,177.8008,2285350
2019-06-13T00:00,191.55,191.8,185.8,188.1,181.0248,2430739
2019-06-12T00:00,195.0,198.0,191.1,191.75,184.5375,1166390
2019-06-11T00:00,194.9,196.35,191.05,195.45,188.0983,1713021
2019-06-10T00:00,193.0,195.0,190.8,194.2,186.8954,1857605
2019-06-07T00:00,198.95,199.95,191.45,192.2,184.9706,2645450
2019-06-06T00:00,199.7,200.75,195.8,199.5,191.996,2810121
2019-06-04T00:00,194.75,202.5,194.3,197.3,189.8788,4667323
2019-06-03T00:00,192.55,198.0,192.2,196.35,188.9645,2324600
2019-05-31T00:00,198.05,198.5,190.7,194.5,187.1841,3370473
2019-05-30T00:00,194.0,198.25,193.8,197.1,189.6863,1367906
2019-05-29T00:00,197.5,197.8,192.65,194.15,186.8472,1319186
2019-05-28T00:00,199.0,199.8,194.0,197.9,190.4562,2772492
2019-05-27T00:00,195.0,200.9,194.5,199.1,191.611,3074229
2019-05-24T00:00,185.5,197.0,184.45,194.6,187.2803,2673882
2019-05-23T00:00,185.0,189.85,182.6,183.6,176.6941,2515235
2019-05-22T00:00,182.9,184.4,179.35,183.2,176.3091,1077368
2019-05-21T00:00,183.85,184.5,181.1,181.9,175.058,1808112
2019-05-20T00:00,180.4,187.75,180.4,182.6,175.7317,1960620
2019-05-17T00:00,176.45,178.85,175.15,177.5,170.8235,1880591
2019-05-16T00:00,177.5,177.75,174.0,176.05,169.428,1886278
2019-05-15T00:00,179.8,182.8,176.05,177.1,170.4386,2285495
2019-05-14T00:00,184.95,186.0,178.35,179.65,172.8926,6485545
2019-05-13T00:00,190.1,190.6,185.55,186.2,179.1962,2297813
